,title,seller_name,description,initial_price,final_price,reviews_count,root_bs_rank,rating,bought_past_month,root_bs_category,bs_rank,country_of_origin
26,"Brother MFC-L3720CDW Wireless Digital Color All-in-One Printer with Laser Quality Output, Copy, Scan, Fax, Duplex, Mobile Includes 2 Month Refresh Subscription Trial ¹ Amazon Dash Replenishment Ready",PCN¦¦¦on,"The Brother MFC-L3720CDW wireless all-in-one, digital color printer with copy, scan, and fax functionalities is always ready to meet the demands of your small office with fast and reliable operation. With a host of helpful features and functions, it consistently creates clear, smudge-free documents. With steadfast efficiency, it achieves print speeds of up to 19 pages per minute (ppm)(2) and scan speeds up to 29/22 images per minute (ipm)(3) (black/color). Versatile paper handling and connectivity options are designed to help you work smarter and save time. Intuitive and customizable, the 3.5” touchscreen simplifies tasks and connects you directly to a wide variety of Cloud-based apps.(5) ENERGY STAR® compliant and EPEAT® Silver rated, the MFC-L3720CDW is designed with eco-friendly printer features including Eco Mode, Toner Save Mode, and automatic duplex printing. For peace of mind printing, rely on advanced security features to safeguard sensitive documents and create secure connections to devices and networks. Engineered and supported by Brother with a 1-year limited warranty and free online, call, or live chat support for the life of your printer, the MFC-L3720CDW is a trustworthy, hard-working addition to any small office or business. 4.Disclaimers 1.Requires enrollment in a monthly billed Brother Refresh EZ Print Subscription service plan based on monthly printed page allotments. Unused pages roll over, limitations apply. Additional page set charges and taxes apply during trial. Plan, options offer, and pricing subject to change. Open to new subscribers located in the contiguous United States only. After the free trial period your credit card will be charged on a monthly basis for the Plan Fee, Overages, and Taxes in accordance with the Terms of Service. Overage fees will apply during free trial. Your service will continue on a month-to-month basis until you cancel it. May be canceled at any time. Upon cancellation, cartridge will be deactivated and must be replaced at users’ expense in order to continue printing. 2.Based on one-sided printing. Change from default setting required. 3.Color and monochrome scan speed with all advanced features turned off, Letter at 300dpi. 4.Maximum capacity based on using 20 lb. paper. 5.Requires an Internet connection and an account with desired service. 6.Requires connection to a wireless network. 7.Free app download and wireless connection required. Compatibility may vary based on device and operating system. 8.Based on monthly subscription cost in U.S. for Color Laser High Plan vs. average cost per page of eligible like standard capacity cartridges. Savings will vary based on Refresh EZ Print Subscription plan selected. Wi-Fi Direct is a registered trademark of Wi-Fi Alliance®. EPEAT is a trademark of the Green Electronics Council in the United States and other countries. ENERGY STAR and the ENERGY STAR mark are registered trademarks owned by the U.S. Environmental Protection Agency.",400.0,400.0,2246,14362,4.3,1000.0,Office Products,32,
31,"Identity Theft Protection Roller Stamps - Confidential Roller Stamp Including 6-Pack Refills, Anti Theft, Privacy & Security Stamp, Designed for ID Blackout Security",US ¦¦¦e S¦¦¦e,"Why did you choose us? Boderrio is committed to providing high quality and high performance Roller Stamps to our customers, constantly innovating and improving our products to meet the ever-changing needs of our customers. A professional sales company of Roller Stamps, Boderrio will continue to strive to bring more surprise and value to our customers. Are you still shredding private paper the old way? The trouble with pen scribbling 100 times? Burning danger and worry?   Simple & Effective ID Protection Easily use Boderrio Roller Stamp to hide your business confidentiality contracts, barcodes on shipping labels, court documents, bank statements,tax documents, social security numbers, credit card statements and offers including your name and address private information, preventing identity theft, reject the harassment of privacy disclosure. HOW TO REFILL THE INK?       Confidential Roller Stamp are perfect for use on:   Stamped Files are Recyclable When you want to securely discard confidential information, simply scroll through the content of the file you want to protect. Rolling a seal is the fastest and most secure way to protect private information. PROFESSIONAL PROTECT YOUR PRIVACY !       6Pcs Refill Ink Genuine replacement refill ink for your Roller Stamp. When the time comes to re-ink your roller it is simple to re-ink using these measured ink tubes. Advanced WIDE Roller Dimensions: L2.36 INCH * W1.26 INCH * H2.36 INCH Stamp Width: .1.5 INCH (covers 7 lines of text) 1,0000 uses per roller Wide coverage The side of the roller stamp has added oil holes, so there is no need to worry about throwing away the roller stamp when the ink is used up. It can be refilled and reused, and is suitable for most papers Easy to Carry       Inking Holes Press down on the bottle cap and twist it to the right, carefully inserting the tip all the way into the hole on the side, then slowly squeezing. No Need to Change Rollers Let the stamp rest for a while so ink will be absorbed. Easy to use The unique tool comes pre-inked, and the total length of stamp coverage can reach 100 meters before it needs a refill. Roller Stamps Wide Kit Roller Stamps Medium Kit Add to Cart Add to Cart Customer Reviews 4.1 out of 5 stars 312 3.8 out of 5 stars 143 Price $9.99$9.99 $9.99$9.99 Is it reusable ? ? Comes with 6 inks ? ? Product Dimensions 2.36 x 1.26 x 2.36 inches 1.4 x 1.18 x 2.36 inches Item Weight 2.88 ounces 2.24 ounces",9.99,9.99,312,24450,4.1,200.0,Office Products,13,China
32,"bloom daily planners Monthly Celebrations Planner Stickers for Calendar Decorating, Planning, Scrapbooking - Holiday, Seasonal, & General Events (14 Sheets, 1,100+ Stickers per Pack)",blo¦¦¦dai¦¦¦pla¦¦¦¦¦¦,"Multiple Sticker Packs Available! Scroll Right to See More --> Monthly Celebrations Pack Add to Cart Calendar Essentials Pack Add to Cart Classic Pack Add to Cart Budgeting Pack Add to Cart Decorative Floral Pack Add to Cart Female Empowerment Pack Add to Cart Health & Fitness Pack Add to Cart Customer Reviews 4.7 out of 5 stars 1,078 4.6 out of 5 stars 385 4.7 out of 5 stars 1,298 4.6 out of 5 stars 179 4.7 out of 5 stars 672 4.8 out of 5 stars 1,990 4.7 out of 5 stars 1,588 Price $9.95$9.95 $9.99$9.99 $9.95$9.95 $9.99$9.99 $9.99$9.99 $9.99$9.99 $9.99$9.99 Sheets Per Pack 14 8 8 8 8 6 6 Total Stickers 1150+ 1629 708 875 556 205 480+ Finish 13 Glossy, 1 Matte 7 Glossy, 1 Matte 7 Glossy, 1 Matte 4 Glossy, 4 Matte 4 Glossy, 4 Matte Glossy 4 Glossy, 2 Matte Theme Holidays & Seasons Headings & Dates Variety/Misc Planning Budgeting & Finances Seasonal Florals Female Empowerment Health & Fitness Sheet Size 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide Multiple Sticker Packs Available! Scroll Right to See More --> Monthly Celebrations Pack Add to Cart Healthcare Heroes Pack Add to Cart Inspirational Quotes Pack Add to Cart Color Coding Pack Add to Cart Pregnancy Pack Add to Cart Teacher Pack Add to Cart Wedding Pack Add to Cart Customer Reviews 4.7 out of 5 stars 1,078 4.5 out of 5 stars 99 4.7 out of 5 stars 372 4.5 out of 5 stars 54 4.7 out of 5 stars 359 4.7 out of 5 stars 1,189 4.7 out of 5 stars 672 Price $9.95$9.95 $9.99$9.99 $9.99$9.99 $9.95$9.95 $9.99$9.99 $9.95$9.95 $9.99$9.99 Sheets Per Pack 14 8 8 6 8 8 6 Total Stickers 1150+ 574 229 1000+ 580+ 586 390 Finish 13 Glossy, 1 Matte 6 Glossy, 2 Matte Glossy 3 Glossy, 3 Matte 6 Glossy, 2 Matte 7 Glossy, 1 Matte 5 Glossy, 1 Matte Theme Holidays & Seasons Healthcare Workers Uplifting Quotes Color Coding Pregnancy & Baby's First Year Teaching Wedding Planning Sheet Size 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide Multiple Sticker Packs Available! Scroll Right to See More --> Monthly Celebrations Pack Add to Cart Vintage Holiday Pack Add to Cart Productivity Pack Add to Cart Hola Mijas Bonitas Pack Add to Cart Holiday Pack Add to Cart Travel Pack Add to Cart Household Chores Pack Add to Cart Customer Reviews 4.7 out of 5 stars 1,078 4.7 out of 5 stars 1,328 4.6 out of 5 stars 2,277 4.7 out of 5 stars 22 4.7 out of 5 stars 4,263 4.8 out of 5 stars 39 4.6 out of 5 stars 120 Price $9.95$9.95 $14.95$14.95 $9.99$9.99 $3.97$3.97 $7.95$7.95 $8.95$8.95 $9.95$9.95 Sheets Per Pack 14 6 6 14 6 8 8 Total Stickers 1150+ 310 475 940 250+ 450 736 Finish 13 Glossy, 1 Matte Glossy Glossy 10 Glossy, 4 Matte Glossy 5 Glossy, 3 Matte 5 Glossy, 3 Matte Theme Holidays & Seasons Holidays & Seasons Productivity & Misc Planning Latinx Variety Pack Holidays & Seasons Traveling Chores & Errands Sheet Size 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide 7.5"" tall x 4.75"" wide MONTHLY CELEBRATIONS PLANNER STICKER PACK Previous page 14 Sheets / 1150+ Stickers Per Pack! Make every day feel like a special occasion with our Monthly Celebration Planner Stickers! This pack includes 14 sheets and over 1150 seasonal/holiday-themed stickers. 100% Hand-Drawn & Hand-Lettered This pack features 100% hand-drawn illustrations and phrases in a fun and colorful style, capturing the essence of a full year's worth of seasons., holidays, and general celebrations like birthdays. 14 Pages of Inspiration First 12 pages are monthly themed with holiday and seasonal decorative stickers. 13th page has matte headings & flags so you can write directly on them, and the last page covers general celebrations. Fun and Festive From festive holiday motifs to subtle seasonal touches, these stickers are a fantastic way to infuse your calendar with a touch of artistry and organization. Great for a Variety of Uses! Embrace the spirit of the seasons as you embellish your planners, scrapbooks, cards, laptops, and more with these colorful and expressive stickers. Next page Video Walkthrough The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.   Join the Community We love working within this amazing, supportive planner community to co-create organizational products that make the world a happier, less chaotic place. We're so happy to have you join the bloom community! We can't wait to grow together!   Feel Good About Your Purchase Our small business believes in the power of giving back. We are extremely proud to be a conscious company and to regularly make donations of products, money, and time to a wide variety of many worthy causes. We can't thank you enough for your support!   Printables & Downloads Looking for even more inspiration and organization? Access our library of free printables and downloads by visiting the link printed in your bloom product! Freebies include daily scheduling templates, 30-day challenges, recipe cards, cleaning checklists, and more!   Accessories & More! Check out our store for our full line of planning accessories and additional inspirational office supplies for women!",12.0,9.95,1078,4016,4.7,800.0,Office Products,2,
37,"RLAVBL 9x6x2 Shipping Boxes Set of 50, White Small Corrugated Cardboard Box, Mailer Box",RLA¦¦¦ HO¦¦¦,"RLAVBL SHIPPING BOXES EXPERT   Our Shipping boxes are made of high-quality recyclable corrugated cardboard. This environmentally material is very lightweight and sturdy. For those small items or clothes that are difficult to pack, this shipping box is also a good choice. Previous page Next page 1 Shipping Packing Mailing 2 SMALL BUSINESS 3 ORGANIZING Flat Shipping Boxes   RLAVBL MAILING BOXES   More Size Choice   Same Color Boxes 9x6x4 SHOP Add to Cart 12x9x2 SHOP Add to Cart 12x9x3 SHOP Add to Cart 12x9x4 SHOP Add to Cart 13x10x2 SHOP Add to Cart Customer Reviews 4.7 out of 5 stars 1,981 4.7 out of 5 stars 1,981 4.7 out of 5 stars 1,981 4.7 out of 5 stars 1,981 4.7 out of 5 stars 3,221 Price $25.99$25.99 $26.55$26.55 $26.99$26.99 $27.99$27.99 $29.99$29.99 Size(inch) 9x6x4 IN 12x9x2 IN 12x9x3 IN 12x9x4 IN 13x10x2 IN Quantity 25 25 20 20 25 Sturdy & Durable ? ? ? ? ? DIY or Sticker ? ? ? ? ? Color white white white white white",50.0,30.0,1981,1030,4.7,300.0,Office Products,6,China
38,"FourCandies 25PCS Art Mechanical Pencil Set with Case, 3PCS Metal Artist Lead Pencil 0.5, 0.7, 0.9 mm & 3PCS 2mm Lead Holder(HB 2H 2B 4B Color) with 432PCS Graphite Lead Refills for Drawing Sketching",Fou¦¦¦ndi¦¦¦,"2.0 MM GRAPHITE LEAD REFILLS (72 PCS) Come with 48 PCS 2mm of different hardness (2B HB 2H 4B) & 24 PCS 12 assorted colors graphite lead refills lead refills for art shading and coloring.   0.5 MM&0.7 MM&0.9 MM RESIN LEAD REFILLS (360 PCS) This 0.5 MM&0.7 MM&0.9 MM lead refills are made of quality resin, which is stronger and more durable than other brand. Come with 360 pcs pencil lead refills, you can use it for a long time.   KNEADED ERASER This eraser correct and lighten charcoal, pencil, and pastel work, but it can also be molded into the desired shape and size for more precise results. Perfect for any artist or sketch pencil user who needs a reliable tool to help with their drawings and artwork.   LEAD SHARPENER The double hole pencil sharpener is equipped with plastic lid and box to store the lead shavings, keep the environment clean during use, made of high-carbon steel, Small and lightweight, easy to carry. Great for Daily Writing, Drawing, Sketching   Exquisite Set   Four Candies MECHANICAL PENCIL SET YOU MAY LIKE Art Mechanical Pencil Set Add to Cart Retractable Gel Pen Set Add to Cart Correction Tape Add to Cart 14pcs Gel Ink Pen Set Add to Cart Aesthetic School Supplies Add to Cart Colored Pencils Set Add to Cart Gel Ink Pen Set Add to Cart Customer Reviews 4.7 out of 5 stars 1,496 4.6 out of 5 stars 162 4.6 out of 5 stars 114 4.5 out of 5 stars 367 4.7 out of 5 stars 1,013 4.7 out of 5 stars 233 4.5 out of 5 stars 3,073 Price $15.99$15.99 $11.99$11.99 $12.99$12.99 $15.99$15.99 $26.99$26.99 $17.99$17.99 $12.99$12.99 With Case ? ? ? ? ? ? ? Material Metal Plastic Plastic Plastic Plastic Plastic Plastic Line Size 0.5 + 0.7 + 0.9 + 2.0 MM 0.5 MM X 0.5 MM 0.5 MM+0.7 MM 2.6 MM / Lead Refills 432PCS X X / 360 PCS 36 PCS / Eraser Refills ? ? ? ? ? ? ?",20.0,16.0,1496,823,4.7,4000.0,Office Products,14,
39,"Rfiver Mobile TV Cart for 23-60 Inch LCD LED Flat Panel Curved Screen TVs up to 88 lbs, Height Adjustable Shelf Rolling Floor Stand with Wheels as a Movable Portable Stand, Max VESA 400x400mm",5R ¦¦¦duc¦¦¦Inc¦¦¦,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.     Suitable for most TVs: 1. It fits 23 ""- 60"" flat/curved panel LCD, LED, OLED, and plasma monitors, displays TVs, and holds up to 88lbs. It's a good 43+ inch TV cart, 50 TV stand, 55 TV stand, 60 TV stand, etc. 2. Fits VESA patterns: 400x400/400x300/400x200/300x300/300x200/200x200/200x100/100x100mm. 3. Compatible with most brands like SAMSUNG/SONY/LG/TCL/Hisense/SHARP/Toshiba/Panasonic/Philips, and more. Rugged construction and robust functionality: 1. Sturdy, Well-Constructed Stand: All parts of the moving tv stand are made of heavy-duty steel for security and stability. 2. Great Outdoor TV Stand: The portable TV stand with wheels rolls around the floor effortlessly. The mute wheels made of plastic reduce noise and have locking mechanisms for stationary in front wheels. You can easily maneuver it around your home from the bedroom to the living room to the kitchen. Very practical! 3. Space Saving: Our TV stands are not only suitable for the living room, outdoors, and office but also for the bedroom; they can stand at the foot of the bed. It's very sturdy and only takes up a little room. The short hind legs of the TV rolling stand to make it closer to the wall. It is only 3.6 inches straight from the wall. 4. Media Shelf: The height-adjustable tray with mesh holes can hold a laptop, DVD player, streaming device, cable box, etc. The media shelf can be rotated 360° to adapt to your different needs. This is a cost-effective TV cart design. Add happiness to your life.   Upgrade Mute Wheels Mobile wheels made of high-quality material not only reduce noise, but also have locking mechanisms for stationary in front wheels.   Strong Black Steel Pipe The strong and stable black steel pipe ensures the safety for your television and keep this mobile tv stand much sturdy.   Mount Tilt Mount can tilt up +5° and down -2° to provide you optical viewing angle.   Cable Management Help you to clean up messy wires, also it provides a location for storing tools, which can be found anytime you want. Previous page Next page 1 Meeting Room 2 Classroom 3 Yard Rfiver TV Cart TV floor stand Add to Cart Mobile tv stand Add to Cart Rolling TV stand Add to Cart Mobile TV Cart Add to Cart Heavy duty rolling stand Add to Cart Customer Reviews 4.6 out of 5 stars 4,062 4.6 out of 5 stars 1,170 4.6 out of 5 stars 1,065 4.6 out of 5 stars 1,456 4.5 out of 5 stars 9 Price $65.29$65.29 $69.99$69.99 $109.99$109.99 $119.99$119.99 $139.99$139.99 TV Size 23""-60"" 23""-60"" 32""-80"" 40""-83"" 40""-86"" VESA Pattern 100X100-400X400 MM 100X100-400X400 MM 100X100-600X400 MM 100X100-600X400 MM 100X100-600X400 MM Max Load 88 LBS 88 LBS 110 LBS 110 LBS 150 LBS Tilt Angle -2°/+5° -2°/+5° / -15°/+15° / Shelf Support Weight 22 LBS / 11 LBS 11 LBS 22 LBS",71.0,65.3,4062,3348,4.6,2000.0,Office Products,4,
40,"Lap Desk, Portable Laptop Lap Desk with Pillow Cushion, Fits up to 17 inch Laptop, Laptop Stand with Device Ledge and Phone Holder, for Home Office, Black, ISTUDYNITURE(Large)",ist¦¦¦,"Istudyniture Lap Desk Suffering from exhaustion when sitting at a desk all day long?Wanna Find something more comfortable without a table?Haven't found a sturdy and comfortable surface for using a laptop when seated in a chair, a couch, or a bed? Istudyniture lap desk with cushion brings you a comfy work solution wherever you are! Choose Your Right Lap Desk   With remote work becoming more prevalent, many people have transitioned to working from home. One of the challenges of working from home is creating an ergonomic and comfortable workspace. A lapdesk for laptop can be an excellent addition to your home office and a modern choice for the workplace.   When choosing a laptop desk for couch, consider ergonomics, portability, durability, compatibility, and style. With these factors in mind, you can find the perfect lapdesk to improve your comfort, productivity, and overall work-from-home experience. Istudyniture focus on each detail you care about.   Detachable Cushion The inner insert is filled with high-density microbeads which allow the cushion conforms to any lap well and away from hot air from devices   Durable PVC Desktop The desktop is covered with textured PVC leather. While the round edge is wrapped with a seamless PP protector. Durable and easy to clean   Spring-loaded Stopper The stopper keeps laptops or tablets in place. A spring-loaded design creates more area when pressed down and no gaps left when flip over on the table   Long Device Slot The Device slot is 12.9"" which allows putting one tablet and one phone at the same time. It comes with a tilt design for a better viewing experience. Previous page Laptop desk for lap Find the perfect posture for your comfort Your Real Workstation Turn anywhere into your workspace easy Build-in Handle Lightweight at 3.3 lbs. Easy to carry out for the business trip Work comfy anywhere lap boards for adults, Especially convenient for persons with limited mobility Time flies with it The cushion conforms to your lap without causing you to overheat Next page 1 Work-From-Home Essentials 2 Portable to go 3 Easy to Carry 4 Convenient solution 5 Comfortable & Stable Istudyniture computer lap desk, Ideal for Work-from-anywhere! The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Laptop stand with device ledge and phone holder Features: Soft Microbeads filled cushion |Cushion removable and washable | Anti-slip Spring-loaded Stopper | Long Slot for Tablet and Phone | Textured PVC Leather Laptop Pillow Lap Desk Lap Desk /Black Cushion Add to Cart Lap Desk / Pink Cushion Add to Cart Lap Desk / Grayish Blue Add to Cart Lap Desk / Orange Cushion Add to Cart Lap Desk / Navy Blue Buying Options Small Grey lap desk Add to Cart Small Black Lap Desk Add to Cart Customer Reviews 4.6 out of 5 stars 351 4.6 out of 5 stars 351 4.6 out of 5 stars 351 4.6 out of 5 stars 351 4.6 out of 5 stars 351 4.6 out of 5 stars 351 4.6 out of 5 stars 351 Price $59.99$59.99 $59.99$59.99 $59.99$59.99 $59.99$59.99 — $34.99$34.99 $49.99$49.99 left- and right-handed users ? ? ? ? ? ? ? Laptop Desk Size Large: 21.8"" x 12.1"" x 2.76"" Large: 21.8"" x 12.1"" x 2.76"" Large: 21.8"" x 12.1"" x 2.76"" Large: 21.8"" x 12.1"" x 2.76"" Large: 21.8"" x 12.1"" x 2.76"" Small: 16.8"" x 12.1"" x 2.76"" Small: 16.8"" x 12.1"" x 2.76"" Fit for 17 inches and below Laptop 17 inches and below Laptop 17 inches and below Laptop 17 inches and below Laptop 17 inches and below Laptop 15.6 inch and below laptop 15.6 inch and below laptop Cushion color Black Pink Grayish Blue Carrot Orange Navy Blue Grey Blue Black Age Range lap desks for Adults lap desks for Adults lap desks for Adults lap desks for Adults lap desks for Adults Adult and kids Adult and kids",100.0,60.0,351,14153,4.6,200.0,Office Products,58,China
41,"June Gold 440 Pieces, 0.7 mm HB #2 Lead Refills, 110 Pieces Per Dispenser, Medium Thickness, Break Resistant Lead/Graphite (Pack of 4 Dispensers)",Jun¦¦¦old¦¦¦,"Premium Where It Matters Graphite lead refills in all sizes and hardnesses We aim to provide the size, color and hardness that will fit any need. HB, also named #2, is the industry standard hardness. 2B and 4B are each softer for when you want darker lines. Whether you prefer a thin 0.3 mm line or a whopping 5.6 mm line, we have you covered. Our Products When it comes to office and school supplies, we have products for everyone. Our pencils come with a variety of features and sizes that will meet your needs. Compare some of our products below to find what works best for you. Important Details 0.3 mm, 0.5 mm, 0.7 mm, 0.9 mm, 1.3 mm, 2.0 mm, 2.8 mm & 5.6 mm HB, 2B, 4B, and colors Break resistant lead Dispensers that eliminate waste Universal for any mechanical pencil 0.3 mm Graphite Lead Refills (820 Pieces) 0.5 mm Graphite Lead Refills (640 Pieces) 0.7 mm Graphite Lead Refills (440 Pieces) 0.9 mm Graphite Lead Refills (320 Pieces) 1.3 mm Graphite Lead Refills (120 Pieces) 2.0 mm Colored Lead Refills (36 Pieces) Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.7 out of 5 stars 20,855 4.7 out of 5 stars 20,855 4.7 out of 5 stars 20,855 4.7 out of 5 stars 20,855 4.7 out of 5 stars 20,855 4.5 out of 5 stars 3,377 Price $5.85$5.85 $5.85$5.85 $5.99$5.99 $5.79$5.79 $5.99$5.99 $6.99$6.99 Size 0.3 mm 0.5 mm 0.7 mm 0.9 mm 1.3 mm 2.0 mm Hardness HB #2 HB #2, 2B, and 4B HB #2, 2B, and 4B HB #2, 2B, and 4B HB #2 and 2B 36 Colors Pieces 820 640 440 320 120 36 Dispensers 4 4 4 4 4 1 Break Resistant ? ? ? ? ? ? Bulk 0.5 mm Graphite Lead Refills (1920 Pieces) Bulk 0.7 mm Graphite Lead Refills (1320 Pieces) Bulk 0.9 mm Graphite Lead Refills (960 Pieces) Bulk 0.5 mm Graphite Lead Refills (864 Pieces) Bulk 0.7 mm Graphite Lead Refills (864 Pieces) Bulk 0.9 mm Graphite Lead Refills (864 Pieces) Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.9 out of 5 stars 77 4.9 out of 5 stars 77 4.9 out of 5 stars 77 4.7 out of 5 stars 85 4.7 out of 5 stars 85 4.7 out of 5 stars 85 Price $8.99$8.99 $8.99$8.99 $8.99$8.99 $9.99$9.99 $9.99$9.99 $9.99$9.99 Size 0.5 mm 0.7 mm 0.9 mm 0.5 mm 0.7 mm 0.9 mm Hardness HB #2 HB #2 HB #2 HB #2 HB #2 HB #2 Pieces 1920 1320 960 864 864 864 Dispensers 12 12 12 72 72 72 Break Resistant ? ? ? ? ? ?",9.99,5.99,20855,97,4.7,4000.0,Office Products,1,
42,ComfiLife Gel Enhanced Seat Cushion – Office Chair Cushion – Non-Slip Gel & Memory Foam Coccyx Cushion for Tailbone Pain - Desk Chair Car Seat Cushion Driving - Sciatica & Back Pain Relief (Black),Com¦¦¦ife¦¦¦,"Previous page Next page 1 Cooling Gel Technology 2 Premium Memory Foam 3 Ergonomic Design 4 Anti-slip Bottom 5 Take it anywhere Previous page Next page 1 Give the Gift of Comfort 2 Office Chair 3 Car Seat 4 Ultimate Comfort 5 Anywhere!       Comfort Anywhere with ComfiLife Gel Enhanced Seat Cushion The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Comfort Anywhere with ComfiLife Gel Enhanced Seat Cushion Add to Cart Premium Lumbar Pillow Add to Cart Ergonomic Foot Rest Add to Cart Anti Fatigue Mat Add to Cart Cooling Knee Pillow Add to Cart Car Seat Cushion Add to Cart Lumbar Pillow Add to Cart Customer Reviews 4.4 out of 5 stars 103,262 4.3 out of 5 stars 320 4.6 out of 5 stars 13,141 4.7 out of 5 stars 38,665 4.3 out of 5 stars 402 4.4 out of 5 stars 237 4.4 out of 5 stars 11,388 Price $44.99$44.99 $24.99$24.99 $43.69$43.69 $49.99$49.99 $25.95$25.95 $23.95$23.95 $37.45$37.45 Back & Joint Pain Relief ? ? ? ? ? ? ? Heat Responsive Memory Foam ? ? ? ? ? ? ? Helps Improve Posture ? ? ? ? ? ? ? Size 17.5"" x 13.7"" x 2.8"" 17.5 x16 x 5"" 17.5"" x 12"" x 6"" Various 9.8""x 7.9"" x 6.3"" 17"" x 13"" x 3"" 15"" x 12.5"" x 4.7"" Ultimate Comfort ? ? ? ? ? ? ?",60.0,45.0,103262,77,4.4,10000.0,Office Products,1,
43,"Panasonic 2-Line Corded/Cordless Phone System with 2 Handsets - Answering Machine, Link2Cell, 3-Way Conference, Call Block, Long Range DECT 6.0, Bluetooth - KX-TG9582B (Black)",Ama¦¦¦.co¦¦¦,"The Panasonic KX-TG9582B expandable Digital Enhanced Cordless Telecommunications (DECT) 6.0* Phone system with answering machine and 2 cordless handsets allows you to link up to four cell or smart phones and integrate them into the phone system via Bluetooth. Includes one corded handset on the phones’ base unit and two additional cordless handsets, expandable up to twelve handsets (additional handsets sold separately). Conduct business or personal conversations simultaneously from your phone and two other phones with 3-Way conferencing. Noise Reduction automatically suppresses background interference while enhancing voice tones for clearer conversation on the telephones’ base unit & cordless handsets. Easily block up to 250 telemarketers, robocallers and other unwanted numbers with one-touch dedicated call block buttons on telephone base unit and cordless handsets. Designed with the home office in mind, you can make phone calls using Micrsoft Outlook. Connect your phone to your business or home office PC via USB to make outgoing calls to your Outlook contacts, plus receive incoming calls with a single click. To make a call just highlight the person's name on your contact list, activate the speakerphone function on the base unit or cordless handset, and click. No need to dial. To answer calls, click the incoming caller pop-up window on your display to talk hands-free on your speakerphone while you're working. Handset clarity booster, equalizer, intercom, alarm and slient mode functions tie it all together making this system one of the most reliable and functional cordless phone systems available in the market today. Guided feature tutorials are available for this cordless phone system on the manufacturer’s website. DISCLAIMER: * DECT 6.0 is a North American marketing term for DECT devices manufactured for the United States and Canada operating at 1.9 GHz.",220.0,195.0,1021,6137,4.1,400.0,Office Products,28,Japan
44,"BamLue Upgrade Cleanable PU Leather Keyboard Wrist Rest, Gel Mouse Wrist Pillow Pad Set for Easy Typing & Pain Relief for Laptop, Office & Home, Ergonomic Sets for Keyboard-Pink",Bam¦¦¦ Of¦¦¦ial¦¦¦,"Memory Foam Set Keyboard Wrist Rest Pad, Mouse Wrist Cushion Support   For Computer, Laptop, Mac, Comfortable, Lightweight for Easy Typing Pain Relief   Pretty good support for wrist and forearms or elbows as needed. Size is definitely for tenkeyless or even full size keyboards. Pretty good support for wrist and forearms or elbows as needed.   Quite sturdy, and the material its made of is easy to clean. Size is definitely for tenkeyless or even full size keyboards. Good handrests for general purpose computing. Good handrests for general purpose computing",7.99,7.99,331,24476,4.6,100.0,Office Products,96,
